ResponseID,AB_parcid,Transect,Front_fruit,Back_fruit,Other_fruit,Fruit_any,Front_evergreen,Back_evergreen,Other_evergreen,Everg_any,Front_decid,Back_decid,Other_decid,Decid_any,Front_vegbirds,Back_vegbirds,Other_vegbirds,Vegbird_any,Front_native,Back_native,Other_native,Native_any,Front_sum,Front_sum8,Back_sum,Back_sum8,Watering,Fertilizing,Insecticide,Herbicide,Collecting_rain,Water_feature,Brushpile,Encl_compost,Birdhouse,Birdfeeder,FEED_byfreq,WFI,SimpleWFI,WFIx,DOG_out,CAT_out,Birdawareness,ESTLOWCLEAN,ESTLOWCLEAN_BLANKS,ESTLOWCLEAN_mean,ESTLOWCLEAN_BL_SQRT,VALUE_A,VALUE_B,VALUE_C,VALUE_D,VALUE_E,VALUE_F,VALUE_G,VALUE_H,VALUE_I,VALUE_J,VALUE_K,ANNOY_A,ANNOY_B,ANNOY_C,ANNOY_D,ANNOY_E,ANNOY_F,ANNOY_G,ANNOY_H,ANNOY_I,ANNOY_J,AllValScore,AllValScore_blank,AllValScore_mean,AllValScore_bl_transf,Years_Chi,Years_home,Over18,Under18,Age,Age_blank,Age_mean,RentOwn,Edu,Edu_NA,Gender,Race,Income,Income_blank,Income_mean,SR_near4,AMCR.CT,AMGO.CT,AMRO.CT,BAOR.CT,BCCH.CT,BGGN.CT,BHCO.CT,BLJA.CT,BRTH.CT,CEDW.CT,CHSP.CT,COGR.CT,COYE.CT,DOWO.CT,EAPH.CT,EAWP.CT,EUCD.CT,EUST.CT,GCFL.CT,GRCA.CT,HAWO.CT,HOFI.CT,HOSP.CT,HOWR.CT,INBU.CT,MODO.CT,NOCA.CT,NOFL.CT,RBWO.CT,REVI.CT,RHWO.CT,RWBL.CT,SCTA.CT,SOSP.CT,SWSP.CT,WBNU.CT,YWAR.CT,SR_near4_bin,Native_near4,Exotic_near4,Mig_near4,Res_near4,NT_near4,I_near4,Feeder_near4,Colorful_near4,WFI_200m,SimpWFI_200m,WFIx_200m,FS8_200m,BS8_200m,FS_200m,BS_200m,n_200mparcels
775,1733,Keota,NA,NA,NA,0,1,NA,1,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,1,1,1,1,0,0,0,0,0,0,1,0,0,5,1,1,0,0,2,4,4,4,2,3,3,4,3,2,2,4,2,2,3,3,2,2,3,3,3,2,NA,3,NA,2,3.105263158,3.105263158,3.105263158,1.701392618,2,2,1,0,35,35,35,Own,5,5,Female,1,3,3,3,11,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,7,4,9,7,8,4,5.75,1.25,1.875,4.125,4.625,3.875,4.1875,16
776,1562,Lemai,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,4,4,4,4,1,1,0,0,0,1,0,0,0,0,0,5,1,2,1,0,3,12,12,12,3.464101615,4,4,3,3,4,3,4,4,4,3,4,2,2,2,2,3,2,2,2,2,2,3.761904762,3.761904762,3.761904762,1.496026483,60,20,3,1,60,60,60,Own,3,3,Male ,1,5,5,5,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,4.652173913,0.652173913,1.130434783,3.782608696,3.739130435,3.565217391,3.434782609,23
777,1717,Keota,NA,NA,NA,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,4,4,1,1,0,0,NA,0,0,0,0,0,0,4,0,0,0,0,4,4,4,4,2,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,1,29,18,1,0,59,59,59,Own,3,3,Female,1,5,5,5,11,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,7,4,9,7,8,4,6,1.363636364,2,4.272727273,4.772727273,4,4.272727273,22
778,1714,Keota,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,5,5,4,4,1,1,1,0,0,0,1,0,0,0,0,6,1,2,0,0,1,3,3,3,1.732050808,5,4,4,4,3,1,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,3.666666667,3.666666667,3.666666667,1.527525232,5,2,2,2,28,28,28,Own,5,5,Female,1,4,4,4,11,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,7,4,9,7,8,4,6,1.347826087,2,4.304347826,4.826086957,4,4.260869565,23
779,1587,Lemai,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,3,0,1,0,0,6,5,5,5,2.236067977,4,3,4,3,4,3,5,3,4,3,4,2,2,2,2,3,2,3,2,3,3,3.619047619,3.619047619,3.619047619,1.5430335,50,39,2,0,70,70,70,Own,3,3,Male ,1,5,5,5,6,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,3,3,5,4,6,2,4.777777778,0.740740741,1.222222222,3.888888889,3.444444444,3.592592593,3.185185185,27
780,1697,Keota,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,2,2,6,6,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,6,6,6,2.449489743,5,5,4,4,4,4,4,4,4,4,4,1,1,2,1,3,1,1,2,2,1,4.333333333,4.333333333,4.333333333,1.290994449,32,28,2,0,66,66,66,Own,5,5,Male ,1,4,4,4,10,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,9,1,5,5,9,7,8,4,6.392857143,1.464285714,2.321428571,4.5,5.142857143,4.25,4.464285714,28
781,1576,Lemai,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,6,6,4,4,1,1,1,1,0,0,0,0,0,0,0,5,0,1,0,0,3,10,10,10,3.16227766,4,4,3,4,4,3,4,3,3,4,4,2,2,2,2,2,2,2,2,2,2,3.80952381,3.80952381,3.80952381,1.48002574,70,41,2,0,70,70,70,Own,5,5,Female,1,4,4,4,6,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,3,3,5,4,6,2,4.76,0.8,1.24,3.8,3.4,3.52,3.12,25
782,1702,Keota,1,NA,NA,1,NA,NA,NA,0,1,1,NA,1,NA,NA,NA,0,NA,1,NA,1,4,4,2,3,1,1,0,0,0,1,0,0,1,1,0,8,3,4,0,0,7,6,6,6,2.449489743,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,1,57,26,2,0,57,57,57,Own,2,2,Female,1,NA,,3.51,10,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,9,1,5,5,9,7,8,4,6.222222222,1.296296296,2.148148148,4.407407407,5.222222222,4.148148148,4.555555556,27
783,1563,Lemai,NA,NA,NA,0,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,3,3,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,4,5,5,5,2.236067977,4,4,4,3,4,2,5,4,4,3,4,1,1,3,2,4,2,4,2,2,2,3.714285714,3.714285714,3.714285714,1.511857892,38,6,2,2,38,38,38,Own,5,5,Female,1,3,3,3,6,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,3,3,5,4,6,2,4.681818182,0.681818182,1.181818182,3.863636364,3.727272727,3.636363636,3.454545455,22
784,1688,Keota,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,6,7,4,5,1,1,1,0,0,1,0,0,1,0,0,8,2,3,0,0,4,6,6,6,2.449489743,5,5,5,4,4,3,5,4,4,5,5,1,1,1,1,1,1,1,1,1,1,4.714285714,4.714285714,4.714285714,1.133893419,56,22,3,1,61,61,61,Own,5,5,Female,3,5,5,5,10,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,9,1,5,5,9,7,8,4,6.230769231,1.384615385,2.192307692,4.346153846,5.038461538,4.115384615,4.423076923,26
785,1551,Lemai,NA,NA,NA,0,NA,NA,NA,0,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,4,5,3,4,1,1,1,1,0,1,0,0,NA,NA,0,5,1,2,1,0,5,4,4,4,2,4,4,4,3,4,3,4,3,4,3,4,1,1,1,1,3,2,1,2,2,1,4.047619048,4.047619048,4.047619048,1.397276262,70,20,2,0,NA,,55.01,Own,2,2,Male ,1,3,3,3,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,5.04,0.8,1.36,3.84,3.88,3.6,3.52,25
786,1689,Keota,NA,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,5,6,6,7,1,1,1,1,NA,1,0,1,1,1,1,9,3,4,0,0,1,8,8,8,2.828427125,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,4,1,1,1,1,1,4.857142857,4.857142857,4.857142857,1.069044968,28,20,1,0,58,58,58,Own,5,5,Female,1,5,5,5,10,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,9,1,5,5,9,7,8,4,6.333333333,1.433333333,2.266666667,4.3,5.066666667,4.1,4.433333333,30
787,1561,Lemai,NA,NA,NA,0,NA,NA,NA,0,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,3,3,1,1,0,1,0,0,1,0,1,0,0,5,2,2,1,0,3,8,8,8,2.828427125,5,5,3,5,5,5,5,5,5,5,5,1,1,1,1,2,1,1,1,1,1,4.857142857,4.857142857,4.857142857,1.069044968,30,14,2,0,55,55,55,Own,5,5,Female,1,4,4,4,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,4.708333333,0.625,1.166666667,3.708333333,3.833333333,3.458333333,3.458333333,24
788,1674,Keota,NA,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,4,5,6,7,1,1,1,1,0,1,0,0,1,1,1,9,3,4,0,0,6,10,10,10,3.16227766,5,4,4,4,4,4,3,5,5,4,5,1,3,2,1,2,2,2,2,2,2,4.19047619,4.19047619,4.19047619,1.345185418,20,9,2,2,40,40,40,Own,5,5,Female,1,5,5,5,10,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,9,1,5,5,9,7,8,4,6.233333333,1.266666667,2.133333333,4.333333333,5.133333333,4.133333333,4.5,30
789,1667,Keota,1,NA,NA,1,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,NA,0,4,4,5,6,1,1,1,1,0,1,0,0,1,0,0,8,2,4,0,0,7,20,20,20,4.472135955,5,5,4,5,5,3,5,5,3,5,5,1,3,2,1,2,2,2,1,1,2,4.428571429,4.428571429,4.428571429,1.253566341,44,8,2,0,52,52,52,Own,5,5,Female,1,NA,,3.51,10,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,9,1,5,5,9,7,8,4,6.586206897,1.413793103,2.344827586,4.413793103,5.344827586,4.137931034,4.586206897,29
790,1583,Lemai,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,NA,1,5,7,5,6,1,1,1,1,0,1,0,1,0,0,0,8,1,3,1,0,4,7,7,7,2.645751311,5,2,4,5,5,3,5,4,5,4,5,1,4,2,1,4,2,4,1,4,3,3.857142857,3.857142857,3.857142857,1.463850109,52,15,2,0,52,52,52,Own,5,5,Female,1,5,5,5,6,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,3,3,5,4,6,2,4.615384615,0.730769231,1.192307692,3.769230769,3.269230769,3.538461538,3.076923077,26
791,1660,Keota,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,6,6,4,4,1,1,0,0,0,0,0,0,0,1,1,6,1,2,1,0,1,10,10,10,3.16227766,5,5,3,5,3,3,5,4,4,5,5,1,1,1,1,4,1,1,1,1,1,4.476190476,4.476190476,4.476190476,1.2344268,47,12,2,1,47,47,47,Own,5,5,Female,1,NA,,3.51,11,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,6,5,10,8,9,4,6.689655172,1.413793103,2.413793103,4.344827586,5.379310345,4.034482759,4.620689655,29
792,1582,Lemai,NA,NA,NA,0,NA,NA,NA,0,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,,9.56,,NA,NA,NA,NA,4,NA,4,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA,NA,4,4,2.857142857,2.857142857,2.857142857,1.772810521,65,65,2,0,NA,,55.01,Own,3,3,,NA,NA,,3.51,6,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,3,3,5,4,6,2,4.92,0.8,1.32,3.96,3.44,3.68,3.16,25
793,1657,Keota,NA,1,NA,1,1,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,4,4,6,8,1,0,0,0,1,0,1,1,0,0,0,8,1,3,1,0,4,5,5,5,2.236067977,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,2,1,1,1,1,2,4.904761905,4.904761905,4.904761905,1.046536237,28,24,2,0,28,28,28,Own,2,2,Female,1,3,3,3,11,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,6,5,10,8,9,4,6.266666667,1.233333333,2.1,4.166666667,4.9,3.9,4.266666667,30
794,1552,Lemai,NA,NA,NA,0,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,2,2,1,1,1,1,0,0,0,1,1,1,0,6,2,2,0,0,4,10,10,10,3.16227766,4,4,4,3,4,3,4,3,3,3,4,2,2,2,2,2,2,2,2,2,2,3.761904762,3.761904762,3.761904762,1.496026483,35,29,2,0,59,59,59,Own,5,5,Male ,1,NA,,3.51,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,4.958333333,0.708333333,1.333333333,3.875,4,3.583333333,3.583333333,24
795,1547,Lemai,NA,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,5,5,1,1,0,0,0,0,0,0,0,1,1,6,1,2,0,1,3,3,3,3,1.732050808,5,5,5,5,4,4,5,4,4,3,5,1,2,1,1,1,1,1,1,1,2,4.619047619,4.619047619,4.619047619,1.175139303,32,11,2,1,56,56,56,Own,3,3,Female,1,NA,,3.51,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,4.884615385,0.769230769,1.307692308,3.769230769,3.769230769,3.5,3.384615385,26
796,1528,Lemai,NA,NA,NA,0,1,1,NA,1,1,1,1,1,NA,1,NA,1,NA,NA,NA,0,4,4,4,5,1,1,0,NA,0,0,0,0,1,NA,0,6,1,2,0,0,2,3,3,3,1.732050808,5,5,4,5,5,5,4,4,4,5,5,1,1,1,1,2,1,2,2,1,2,4.619047619,4.619047619,4.619047619,1.175139303,90,40,1,0,90,90,90,Own,1,1,Female,1,2,2,2,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,4.833333333,0.791666667,1.25,3.708333333,3.75,3.5,3.416666667,24
797,1523,Lemai,NA,NA,NA,0,NA,NA,NA,0,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,3,3,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,3,3,1.732050808,4,3,2,2,3,3,4,4,3,4,4,2,2,2,2,3,3,4,2,2,2,3.428571429,3.428571429,3.428571429,1.603567451,63,44,1,0,90,90,90,Own,3,3,Male ,1,NA,,3.51,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,5.045454545,0.863636364,1.363636364,3.863636364,3.818181818,3.636363636,3.409090909,22
798,1519,Lemai,NA,NA,NA,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,3,3,5,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,5,5,5,2.236067977,4,4,4,4,4,3,4,3,4,4,3,1,1,1,1,1,4,1,1,1,3,4.095238095,4.095238095,4.095238095,1.380131119,7,3,2,2,40,40,40,Own,1,1,Male ,1,4,4,4,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,5,0.947368421,1.421052632,3.684210526,3.578947368,3.473684211,3.210526316,19
799,1507,Lemai,NA,NA,NA,0,NA,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,3,3,1,0,0,0,1,0,0,0,1,1,1,6,2,2,0,0,2,4,4,4,2,4,3,3,3,3,3,4,3,3,4,5,1,1,1,1,2,2,1,1,1,1,4.095238095,4.095238095,4.095238095,1.380131119,6,6,2,1,16,16,16,Own,1,1,Female,3,NA,,3.51,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,5,0.833333333,1.416666667,3.5,4,3.25,3.5,12
800,1511,Lemai,NA,NA,NA,0,NA,1,NA,1,NA,NA,NA,0,NA,1,NA,1,1,1,NA,1,1,2,3,5,1,0,0,0,0,0,0,1,0,1,0,6,1,2,0,0,8,13,13,13,3.605551275,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,4,1,1,1,1,1,4.857142857,4.857142857,4.857142857,1.069044968,60,10,3,0,60,60,60,Own,5,5,Male ,3,NA,,3.51,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,5,1.066666667,1.466666667,3.733333333,3.6,3.6,3.333333333,15
801,1509,Lemai,NA,1,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,4,5,5,6,1,1,0,0,0,1,0,1,0,1,1,8,2,4,0,0,5,3,3,3,1.732050808,5,4,3,3,4,3,4,3,3,3,4,1,2,4,2,5,3,2,NA,3,3,3.4,3.4,3.4,1.61245155,56,34,3,0,60,60,60,Own,5,5,Male ,1,3,3,3,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,4.923076923,0.923076923,1.307692308,3.461538462,3.615384615,3.307692308,3.230769231,13
802,1527,Lemai,NA,NA,NA,0,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,2,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,NA,,9.56,,5,4,5,NA,4,NA,4,3,NA,5,5,1,1,3,1,3,1,3,NA,NA,NA,4.266666667,4.266666667,4.266666667,1.316561177,30,12,2,2,50,50,50,Own,3,3,Female,1,3,3,3,8,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,3,5,7,5,8,3,4.961538462,0.807692308,1.384615385,3.769230769,3.884615385,3.5,3.5,26
803,1655,Keota,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,5,5,6,6,1,0,0,0,0,1,0,0,1,1,1,8,3,4,0,0,3,5,5,5,2.236067977,4,4,4,4,3,2,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.636363636,3.636363636,3.636363636,1.53741223,57,24,2,0,57,57,57,Own,5,5,Male ,1,NA,,3.51,11,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,6,5,10,8,9,4,6.285714286,1.142857143,2.071428571,4.142857143,5.071428571,3.892857143,4.392857143,28
804,1653,Keota,NA,1,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,3,3,4,4,1,1,0,0,0,1,1,0,1,0,0,8,3,4,0,0,3,5,5,5,2.236067977,5,5,5,3,4,3,5,3,4,4,4,2,2,2,2,4,2,2,2,2,2,3.952380952,3.952380952,3.952380952,1.4309504,61,20,1,0,62,62,62,Own,5,5,Male ,1,NA,,3.51,11,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,6,5,10,8,9,4,6.346153846,1.230769231,2.153846154,4.269230769,5.038461538,4.038461538,4.384615385,26
805,1649,Keota,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,6,6,6,2.449489743,5,4,3,5,3,5,4,3,4,3,5,1,1,1,1,4,2,4,2,2,3,3.952380952,3.952380952,3.952380952,1.4309504,48,15,3,2,48,48,48,Own,3,3,Female,1,NA,,3.51,11,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,6,5,10,8,9,4,6.36,1.28,2.2,4.12,4.92,3.92,4.28,25
806,1835,Keota,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,4,4,4,6,1,1,1,NA,1,1,0,0,1,1,0,10,3,5,0,0,2,5,5,5,2.236067977,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,1,58,36,2,0,58,58,58,Own,5,5,Female,1,4,4,4,10,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,7,3,8,5,8,4,5,1.363636364,1.818181818,3.272727273,2.909090909,3.272727273,2.818181818,11
807,1641,Keota,NA,NA,NA,0,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,3,3,2,2,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,2,4,4,4,2,5,5,5,5,5,5,5,5,3,5,5,1,1,1,1,1,1,4,1,1,1,4.761904762,4.761904762,4.761904762,1.11269728,85,83,1,0,85,85,85,Own,2,2,Female,1,1,1,1,11,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,6,5,10,8,9,4,6.52173913,1.260869565,2.304347826,4.173913043,5.130434783,3.956521739,4.434782609,23
808,1638,Keota,1,1,NA,1,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,1,1,1,5,5,6,8,1,1,0,0,0,1,1,0,0,0,0,9,2,4,0,0,5,10,10,10,3.16227766,5,5,5,5,3,3,5,3,3,5,5,1,1,1,1,3,3,1,1,1,1,4.428571429,4.428571429,4.428571429,1.253566341,56,25,3,1,56,56,56,Own,3,3,Female,1,4,4,4,11,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,6,5,10,8,9,4,6.19047619,1.142857143,2.095238095,4.047619048,4.666666667,3.857142857,4.095238095,21
809,1736,Keota,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,5,5,5,5,1,0,0,0,0,0,1,0,0,0,0,6,1,2,0,0,0,4,4,4,2,5,5,5,4,4,2,5,4,4,3,5,1,1,1,1,2,1,2,2,1,1,4.428571429,4.428571429,4.428571429,1.253566341,40,7,2,3,45,45,45,Own,5,5,Male ,1,3,3,3,9,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,7,2,6,3,8,4,7,4,5.411764706,1.352941176,1.823529412,3.647058824,3.882352941,3.529411765,3.588235294,17
810,1634,Keota,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,2,2,2,2,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,4,5,5,5,2.236067977,4,4,4,4,NA,NA,NA,4,4,4,4,1,1,2,2,4,2,4,2,2,NA,3.882352941,3.882352941,3.882352941,1.45521375,70,25,2,0,70,70,70,Own,1,1,Female,NA,NA,,3.51,11,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,6,5,10,8,9,4,6.176470588,1.058823529,1.941176471,4,4.705882353,3.882352941,4.176470588,17
811,1626,Keota,NA,NA,NA,0,NA,NA,NA,0,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,6,2.449489743,4,3,3,4,3,4,3,3,3,3,4,2,4,4,2,2,2,3,2,3,2,3.380952381,3.380952381,3.380952381,1.618347187,56,24,NA,NA,56,56,56,Own,NA,3.4,Female,1,NA,,3.51,11,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,10,1,6,5,10,8,9,4,6,1.071428571,1.857142857,3.785714286,4.285714286,3.642857143,3.857142857,14
